Date,Open,High,Low,Close,Volume,Adj Close
2000-12-12,5320.61,5403.14,5320.61,5380.09,000,5380.09
2000-12-11,5283.81,5300.30,5237.19,5284.41,000,5284.41
2000-12-08,5216.36,5269.62,5186.35,5252.83,000,5252.83
2000-12-07,5131.94,5216.22,5131.94,5212.73,000,5212.73
2000-12-06,5323.20,5366.79,5164.43,5170.62,000,5170.62
2000-12-05,5139.53,5241.17,5102.68,5199.20,000,5199.20
2000-12-04,5239.82,5243.05,5168.91,5174.02,000,5174.02
2000-12-01,5173.02,5342.06,5163.23,5342.06,000,5342.06
2000-11-30,5323.70,5372.01,5223.31,5256.93,000,5256.93
2000-11-29,5275.38,5386.36,5266.14,5319.46,000,5319.46
2000-11-28,5388.68,5411.00,5337.42,5362.26,000,5362.26
2000-11-27,5510.80,5526.13,5384.04,5433.78,000,5433.78
2000-11-24,5218.18,5423.43,5218.18,5419.99,000,5419.99
2000-11-23,5057.30,5148.30,5032.20,5146.92,000,5146.92
2000-11-22,5128.98,5293.89,5113.22,5130.61,000,5130.61
2000-11-21,4770.78,5103.00,4760.68,5103.00,000,5103.00
2000-11-20,4994.73,5036.62,4841.67,4845.21,000,4845.21
2000-11-17,5264.93,5367.65,5168.97,5351.36,000,5351.36
2000-11-16,5554.00,5581.93,5436.85,5454.13,000,5454.13
2000-11-15,5896.64,5942.06,5696.01,5737.02,000,5737.02
2000-11-14,5747.00,5855.28,5721.69,5772.51,000,5772.51
2000-11-13,5878.64,5878.64,5748.43,5793.52,000,5793.52
2000-11-10,6039.19,6126.09,6018.45,6088.74,000,6088.74
2000-11-09,6025.16,6089.55,5926.64,6089.55,000,6089.55
2000-11-08,5926.40,6164.62,5889.01,6067.94,000,6067.94
2000-11-07,5721.88,5877.77,5720.89,5877.77,000,5877.77
2000-11-06,5679.09,5708.77,5609.14,5657.48,000,5657.48
2000-11-03,5723.35,5813.44,5663.74,5796.08,000,5796.08
2000-11-02,5385.54,5630.01,5381.42,5626.08,000,5626.08
2000-11-01,5552.30,5570.58,5400.26,5425.02,000,5425.02
2000-10-31,5530.80,5626.03,5502.67,5544.18,000,5544.18
2000-10-30,5644.26,5666.96,5615.90,5659.08,000,5659.08
2000-10-27,5991.83,6003.38,5804.92,5805.17,000,5805.17
2000-10-26,5937.22,6011.05,5909.35,5941.85,000,5941.85
2000-10-25,5914.37,6035.17,5898.97,6023.78,000,6023.78
2000-10-24,5701.15,5933.42,5645.05,5918.63,000,5918.63
2000-10-23,5644.73,5718.17,5539.97,5608.95,000,5608.95
2000-10-20,5241.57,5407.06,5241.57,5404.78,000,5404.78
2000-10-19,5261.94,5284.34,5074.44,5081.28,000,5081.28
2000-10-18,5606.53,5626.74,5427.46,5432.23,000,5432.23
2000-10-17,5512.00,5742.68,5512.00,5702.36,000,5702.36
2000-10-16,6060.44,6161.16,5602.72,5630.95,000,5630.95
2000-10-13,5577.86,5876.11,5482.98,5876.11,000,5876.11
2000-10-12,5850.26,5981.67,5763.81,5805.01,000,5805.01
2000-10-11,6070.43,6070.43,6013.53,6040.55,000,6040.55
2000-10-09,6336.30,6338.52,6203.47,6209.42,000,6209.42
2000-10-06,6037.54,6367.39,6037.54,6353.67,000,6353.67
2000-10-05,5932.79,6047.78,5904.98,6029.65,000,6029.65
2000-10-04,5989.45,5997.92,5946.95,5997.92,000,5997.92
2000-10-03,5943.79,6214.53,5907.04,6143.44,000,6143.44
2000-10-02,6165.64,6248.12,6014.87,6024.07,000,6024.07
2000-09-29,6571.62,6589.82,6425.58,6432.36,000,6432.36
2000-09-28,6744.79,6799.62,6564.87,6564.87,000,6564.87
2000-09-27,6706.45,6840.38,6668.07,6717.04,000,6717.04
2000-09-26,6647.94,6780.68,6491.34,6749.03,000,6749.03
2000-09-25,6618.16,6726.75,6550.21,6677.46,000,6677.46
2000-09-22,6737.54,6780.27,6600.10,6612.09,000,6612.09
2000-09-21,6818.96,6946.84,6774.47,6920.90,000,6920.90
2000-09-20,6843.95,6910.91,6720.34,6880.09,000,6880.09
2000-09-19,6811.72,6950.04,6712.20,6734.90,000,6734.90
2000-09-18,6990.48,7026.27,6902.54,6910.14,000,6910.14
2000-09-15,7160.01,7364.46,7120.31,7155.45,000,7155.45
2000-09-14,7348.81,7367.27,7144.12,7152.29,000,7152.29
2000-09-13,7279.36,7407.78,7153.23,7391.66,000,7391.66
2000-09-11,7297.78,7379.85,7295.88,7335.20,000,7335.20
2000-09-08,7457.86,7494.67,7360.50,7367.99,000,7367.99
2000-09-07,7467.94,7520.17,7418.52,7430.93,000,7430.93
2000-09-06,7725.01,7758.45,7601.23,7610.78,000,7610.78
2000-09-05,7829.34,7829.34,7723.14,7785.62,000,7785.62
2000-09-04,7758.54,7814.49,7694.71,7803.02,000,7803.02
2000-09-01,7659.82,7660.90,7381.01,7420.06,000,7420.06
2000-08-31,7458.34,7661.73,7440.81,7616.98,000,7616.98
2000-08-30,7784.74,7809.35,7543.16,7543.96,000,7543.96
2000-08-25,8120.96,8142.47,8014.95,8026.32,000,8026.32
2000-08-24,8162.00,8222.08,8090.18,8098.84,000,8098.84
2000-08-22,8244.42,8244.42,8086.66,8118.05,000,8118.05
2000-08-21,8232.91,8305.67,8216.42,8257.88,000,8257.88
2000-08-18,8192.30,8276.24,8175.35,8176.82,000,8176.82
